country,year,chemical,iso3c,is_collab,lat,lng,region,iso2c,percentage
Hong Kong,2018,Organometallic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.273600668
Hong Kong,2019,Organometallic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.530660377
Hong Kong,2020,Organometallic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.529852675
Hong Kong,1996,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.040367732
Hong Kong,1997,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.115604936
Hong Kong,1998,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.127701872
Hong Kong,1999,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.130533447
Hong Kong,2000,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.175237095
Hong Kong,2001,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.217189966
Hong Kong,2002,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.159926677
Hong Kong,2003,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.173194698
Hong Kong,2004,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.174577414
Hong Kong,2005,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.140622302
Hong Kong,2006,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.096411968
Hong Kong,2007,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.087106683
Hong Kong,2008,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.067278961
Hong Kong,2009,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.101255925
Hong Kong,2010,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.141188551
Hong Kong,2011,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.149120519
Hong Kong,2012,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.137452334
Hong Kong,2013,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.112231756
Hong Kong,2014,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.092543584
Hong Kong,2015,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.081945909
Hong Kong,2016,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.063821702
Hong Kong,2017,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.107004679
Hong Kong,2018,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.141198812
Hong Kong,2019,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.160884482
Hong Kong,2020,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.16220044
Hong Kong,2021,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.130459047
Hong Kong,2022,Organic,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.071085936
Hong Kong,1996,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.260255298
Hong Kong,1997,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.084439083
Hong Kong,1999,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.16687062
Hong Kong,2000,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.059787158
Hong Kong,2002,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.081215918
Hong Kong,2003,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.241643174
Hong Kong,2004,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.045824264
Hong Kong,2005,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.101048377
Hong Kong,2006,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.036023055
Hong Kong,2007,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.034810861
Hong Kong,2008,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.070521862
Hong Kong,2009,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.033917467
Hong Kong,2010,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.042630289
Hong Kong,2011,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.010903936
Hong Kong,2012,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.052548607
Hong Kong,2013,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.046189376
Hong Kong,2014,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.109289617
Hong Kong,2015,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.088704908
Hong Kong,2016,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.038186158
Hong Kong,2017,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.182228393
Hong Kong,2018,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.15060241
Hong Kong,2019,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.056850483
Hong Kong,2020,Rare-Earths,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.019415591
Hong Kong,1996,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.260255298
Hong Kong,1997,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.084439083
Hong Kong,1999,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.16687062
Hong Kong,2000,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.059787158
Hong Kong,2002,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.081215918
Hong Kong,2003,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.241643174
Hong Kong,2004,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.045824264
Hong Kong,2005,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.101048377
Hong Kong,2006,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.036023055
Hong Kong,2007,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.034810861
Hong Kong,2008,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.070521862
Hong Kong,2009,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.033917467
Hong Kong,2010,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.042630289
Hong Kong,2011,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.010903936
Hong Kong,2012,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.052548607
Hong Kong,2013,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.046189376
Hong Kong,2014,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.109289617
Hong Kong,2015,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.088704908
Hong Kong,2016,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.038186158
Hong Kong,2017,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.182228393
Hong Kong,2018,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.15060241
Hong Kong,2019,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.056850483
Hong Kong,2020,All,HKG,FALSE,22.30057559,114.1858179,Asia,HK,0.019415591
South Korea,1996,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.409612942
South Korea,1997,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.443783375
South Korea,1998,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.431234011
South Korea,1999,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.850897354
South Korea,2000,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.861288507
South Korea,2001,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.767832369
South Korea,2002,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.037549407
South Korea,2003,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.790246105
South Korea,2004,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.830741993
South Korea,2005,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.988866763
South Korea,2006,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.174746237
South Korea,2007,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.021588701
South Korea,2008,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.932810335
South Korea,2009,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.885259526
South Korea,2010,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.410153102
South Korea,2011,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.144943799
South Korea,2012,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.596566873
South Korea,2013,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.044813486
South Korea,2014,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.433502814
South Korea,2015,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.559498248
South Korea,2016,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.414519145
South Korea,2017,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.016381451
South Korea,2018,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.464076859
South Korea,2019,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.217149596
South Korea,2020,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.915395882
South Korea,2021,Organometallic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.213026456
South Korea,1996,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.756105181
South Korea,1997,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.792620667
South Korea,1998,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.189413212
South Korea,1999,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.176139825
South Korea,2000,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.323794835
South Korea,2001,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.589791419
South Korea,2002,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.730824386
South Korea,2003,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.718258054
South Korea,2004,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.571482451
South Korea,2005,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.442954768
South Korea,2006,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.362241331
South Korea,2007,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.661649118
South Korea,2008,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.676946062
South Korea,2009,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.537947909
South Korea,2010,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,2.210398167
South Korea,2011,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.960604269
South Korea,2012,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.811773279
South Korea,2013,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,2.016993661
South Korea,2014,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,2.230086692
South Korea,2015,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,2.423281247
South Korea,2016,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,2.114073578
South Korea,2017,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.891506289
South Korea,2018,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.918741769
South Korea,2019,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.763111571
South Korea,2020,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.823711379
South Korea,2021,Organic,KOR,FALSE,36.49111427,128.0033904,Asia,KR,2.017547741
South Korea,1996,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.6568348
South Korea,1997,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.542822678
South Korea,1998,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.583257091
South Korea,1999,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.912226054
South Korea,2000,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.530551238
South Korea,2001,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.376936317
South Korea,2002,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.299454693
South Korea,2003,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.490132904
South Korea,2004,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.526979035
South Korea,2005,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.70519136
South Korea,2006,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.744476465
South Korea,2007,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.891390114
South Korea,2008,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.599435825
South Korea,2009,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.684567552
South Korea,2010,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.236278376
South Korea,2011,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.654236179
South Korea,2012,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.720966894
South Korea,2013,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.258660508
South Korea,2014,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.972677596
South Korea,2015,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.709639267
South Korea,2016,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.91646778
South Korea,2017,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.952447067
South Korea,2018,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.818900602
South Korea,2019,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.06120902
South Korea,2020,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.951363945
South Korea,2021,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.279118136
South Korea,2022,Rare-Earths,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.598555212
South Korea,1996,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.6568348
South Korea,1997,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.542822678
South Korea,1998,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.583257091
South Korea,1999,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.912226054
South Korea,2000,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.530551238
South Korea,2001,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.376936317
South Korea,2002,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.299454693
South Korea,2003,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.490132904
South Korea,2004,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.526979035
South Korea,2005,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.70519136
South Korea,2006,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.744476465
South Korea,2007,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.891390114
South Korea,2008,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.599435825
South Korea,2009,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.684567552
South Korea,2010,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.236278376
South Korea,2011,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.654236179
South Korea,2012,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.720966894
South Korea,2013,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.258660508
South Korea,2014,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.972677596
South Korea,2015,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.709639267
South Korea,2016,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.91646778
South Korea,2017,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.952447067
South Korea,2018,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.818900602
South Korea,2019,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.06120902
South Korea,2020,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.951363945
South Korea,2021,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,1.279118136
South Korea,2022,All,KOR,FALSE,36.49111427,128.0033904,Asia,KR,0.598555212
Taiwan,1996,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.24180126
Taiwan,1997,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.536173222
Taiwan,1998,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.361919844
Taiwan,1999,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.503741014
Taiwan,2000,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.682669016
Taiwan,2001,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.963976463
Taiwan,2002,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.983436853
Taiwan,2003,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.943779634
Taiwan,2004,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.316476383
Taiwan,2005,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.226466329
Taiwan,2006,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.275376269
Taiwan,2007,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.28135164
Taiwan,2008,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.498741291
Taiwan,2009,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.340535853
Taiwan,2010,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.339165803
Taiwan,2011,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.586184598
Taiwan,2012,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.153189066
Taiwan,2013,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.058165735
Taiwan,2014,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.812828405
Taiwan,2015,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.900290052
Taiwan,2016,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.886106821
Taiwan,2017,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.818110069
Taiwan,2018,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.622389307
Taiwan,2019,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.616997978
Taiwan,2020,Organometallic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.361850607
Taiwan,1996,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.715386425
Taiwan,1997,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.909610093
Taiwan,1998,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.763515676
Taiwan,1999,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.015817976
Taiwan,2000,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.901125587
Taiwan,2001,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.011270398
Taiwan,2002,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.987617373
Taiwan,2003,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.906445104
Taiwan,2004,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.139753363
Taiwan,2005,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.047403147
Taiwan,2006,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.057932938
Taiwan,2007,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.118887887
Taiwan,2008,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.067604582
Taiwan,2009,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.201892453
Taiwan,2010,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.259028483
Taiwan,2011,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.425643587
Taiwan,2012,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.520994852
Taiwan,2013,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.399802633
Taiwan,2014,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.305308353
Taiwan,2015,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.213792738
Taiwan,2016,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.239732501
Taiwan,2017,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.134685715
Taiwan,2018,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.823914974
Taiwan,2020,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.862286162
Taiwan,2022,Organic,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.683355877
Taiwan,1996,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.784607758
Taiwan,1997,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,2.328106152
Taiwan,1998,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.731930467
Taiwan,1999,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.067971966
Taiwan,2000,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.837020208
Taiwan,2001,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.992982921
Taiwan,2002,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.54530688
Taiwan,2003,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.7115049
Taiwan,2004,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.698820025
Taiwan,2005,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.300997853
Taiwan,2006,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.768491835
Taiwan,2007,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.728939429
Taiwan,2008,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.739539257
Taiwan,2009,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.571509327
Taiwan,2010,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,2.035596291
Taiwan,2011,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,3.303892705
Taiwan,2012,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.090383605
Taiwan,2013,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.704387991
Taiwan,2014,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.950819672
Taiwan,2015,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.502661147
Taiwan,2016,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.324582339
Taiwan,2017,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.225616106
Taiwan,2018,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.357680723
Taiwan,2019,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.274777336
Taiwan,2020,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.038831181
Taiwan,2021,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.083194676
Taiwan,2022,Rare-Earths,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.278637771
Taiwan,1996,All,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.784607758
Taiwan,1997,All,TWN,FALSE,23.60454813,121.1560931,Asia,TW,2.328106152
Taiwan,1998,All,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.731930467
Taiwan,1999,All,TWN,FALSE,23.60454813,121.1560931,Asia,TW,1.067971966
Taiwan,2000,All,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.837020208
Taiwan,2001,All,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.992982921
Taiwan,2002,All,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.54530688
Taiwan,2003,All,TWN,FALSE,23.60454813,121.1560931,Asia,TW,0.7115049
